ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,blendingS,BS_T_01,ceja,ceja,cena,boca,ropa,ceja,2,4,CV,NA,2,ceja_s,NA,0,3,2,0,ceja,True,0.4672546,
,blendingS,BS_T_09,conejo,conejo,cocina,paloma,muneca,conejo,3,6,CV,NA,2,conejo_s,NA,0,3,3,0,conejo,True,0.4725647,
,blendingS,BS_T_13,platillo,platillo,planeta,NA,crayola,platillo,3,7,CCV,NA,2,platillo_s,NA,0,3,4,0,platillo,True,0.3924866,
,blendingS,BS_T_08,traje,traje,trapo,NA,brazo,traje,2,5,CCV,NA,2,traje_s,NA,0,3,5,2,traje,True,0.4237976,
,blendingS,BS_T_12,cebolla,cebolla,cepillo,tomate,tijera,cebolla,3,6,CV,NA,2,cebolla_s,NA,0,3,6,3,cebolla,True,0.4039917,
,blendingS,BS_T_10,moneda,moneda,mochila,billete,cabeza,moneda,3,6,CV,NA,2,moneda_s,NA,0,3,7,2,moneda,True,0.3047485,
,blendingS,BS_T_03,mano,mano,mago,dedo,jugo,mano,2,4,CV,NA,2,mano_s,NA,0,3,8,0,mano,True,0.3362427,
,blendingS,BS_T_16,zapatilla,zapatilla,zanahoria,camiseta,lapicera,zapatilla,4,8,CV,NA,2,zapatilla_s,NA,0,3,9,2,zapatilla,True,0.4077759,
,blendingS,BS_T_14,triciclo,triciclo,trineo,NA,frutilla,triciclo,3,8,CCV,NA,2,triciclo_s,NA,0,3,10,2,triciclo,True,0.3317261,
,blendingS,BS_T_18,cocodrilo,cocodrilo,cocinero,lagartija,limonada,cocodrilo,4,9,CV,NA,2,cocodrilo_s,NA,0,3,11,2,cocodrilo,True,0.2962952,
,blendingS,BS_T_06,plato,plato,playa,NA,fruta,plato,2,5,CCV,NA,2,plato_s,NA,0,3,12,1,plato,True,0.3800354,
,blendingS,BS_T_02,copa,copa,codo,vaso,reja,copa,2,4,CV,NA,2,copa_s,NA,0,3,13,3,copa,True,0.3597412,
,blendingS,BS_T_04,sapo,sapo,saco,loro,lago,sapo,2,4,CV,NA,2,sapo_s,NA,0,3,14,1,sapo,True,0.199646,
,blendingS,BS_T_07,clase,clase,clavo,NA,pluma,clase,2,5,CCV,NA,2,clase_s,NA,0,3,15,1,clase,True,0.3360291,
,blendingS,BS_T_15,billetera,billetera,bicicleta,monedero,telefono,billetera,4,8,CV,NA,2,billetera_s,NA,0,3,16,2,billetera,True,0.3797607,
,blendingS,BS_T_11,camisa,camisa,cadena,zapato,laguna,camisa,3,6,CV,NA,2,camisa_s,NA,0,3,17,1,camisa,True,0.3312988,
,blendingS,BS_T_17,marinero,marinero,mariposa,calavera,caramelo,marinero,4,8,CV,NA,2,marinero_s,NA,0,3,18,0,marinero,True,0.3596191,
